tenant_id,session_id,user_id,timestamp,deployment_type,channel,l1_domain,l2_module,l3_feature,l4_action,l5_deployment_node,duration_ms,success,metadata,feedback_text,churn_label
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,0956adf415f1e92dc4a121784491927f74e0d24f9ee4cb5ef84df151930b9584,d016db3bc125dd1ebc56e58907b53e70a43e91367dc6b01fe1226606f9b82d33,2026-01-02T08:14:03.559Z,cloud,web,origination,bureau,bureau_pull,complete,aws-eu-west-1,9406,true,"{""session_index"":1,""tenant"":""Demo Lending Corp A""}",Disbursement was faster than expected.,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,0956adf415f1e92dc4a121784491927f74e0d24f9ee4cb5ef84df151930b9584,d016db3bc125dd1ebc56e58907b53e70a43e91367dc6b01fe1226606f9b82d33,2026-01-02T08:15:17.854Z,cloud,web,origination,bureau,credit_scoring,complete,aws-eu-west-1,4731,true,"{""session_index"":1,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,0956adf415f1e92dc4a121784491927f74e0d24f9ee4cb5ef84df151930b9584,d016db3bc125dd1ebc56e58907b53e70a43e91367dc6b01fe1226606f9b82d33,2026-01-02T08:17:13.909Z,cloud,web,origination,loan_engine,loan_offer_view,complete,aws-us-east-1,2078,true,"{""session_index"":1,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,0956adf415f1e92dc4a121784491927f74e0d24f9ee4cb5ef84df151930b9584,d016db3bc125dd1ebc56e58907b53e70a43e91367dc6b01fe1226606f9b82d33,2026-01-02T08:18:27.027Z,cloud,web,origination,loan_engine,loan_accept,complete,aws-us-east-1,1642,true,"{""session_index"":1,""tenant"":""Demo Lending Corp A""}",Clear instructions at every step.,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,0956adf415f1e92dc4a121784491927f74e0d24f9ee4cb5ef84df151930b9584,d016db3bc125dd1ebc56e58907b53e70a43e91367dc6b01fe1226606f9b82d33,2026-01-02T08:19:47.264Z,cloud,web,origination,loan_engine,disbursement,complete,aws-us-east-1,3138,true,"{""session_index"":1,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,d27f253303aa531873c7f9b19ef5bef857b78d8ac932a2068db871fe513b296e,1df63525ebd8916aa34d3ef01c59910dc9bb2606314be8fbf71ed8674b755748,2026-01-03T14:18:22.064Z,cloud,web,origination,auth,login,complete,aws-us-east-1,959,true,"{""session_index"":2,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,d27f253303aa531873c7f9b19ef5bef857b78d8ac932a2068db871fe513b296e,1df63525ebd8916aa34d3ef01c59910dc9bb2606314be8fbf71ed8674b755748,2026-01-03T14:19:49.759Z,cloud,web,origination,kyc_engine,kyc_check,complete,aws-us-east-1,4431,true,"{""session_index"":2,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,d27f253303aa531873c7f9b19ef5bef857b78d8ac932a2068db871fe513b296e,1df63525ebd8916aa34d3ef01c59910dc9bb2606314be8fbf71ed8674b755748,2026-01-03T14:21:30.101Z,cloud,web,origination,kyc_engine,doc_upload,complete,aws-us-east-1,7889,true,"{""session_index"":2,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,d27f253303aa531873c7f9b19ef5bef857b78d8ac932a2068db871fe513b296e,1df63525ebd8916aa34d3ef01c59910dc9bb2606314be8fbf71ed8674b755748,2026-01-03T14:22:54.994Z,cloud,web,origination,bureau,bureau_pull,complete,aws-eu-west-1,9488,true,"{""session_index"":2,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,d27f253303aa531873c7f9b19ef5bef857b78d8ac932a2068db871fe513b296e,1df63525ebd8916aa34d3ef01c59910dc9bb2606314be8fbf71ed8674b755748,2026-01-03T14:24:25.178Z,cloud,web,origination,bureau,credit_scoring,complete,aws-eu-west-1,6245,true,"{""session_index"":2,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,d27f253303aa531873c7f9b19ef5bef857b78d8ac932a2068db871fe513b296e,1df63525ebd8916aa34d3ef01c59910dc9bb2606314be8fbf71ed8674b755748,2026-01-03T14:25:39.790Z,cloud,web,origination,loan_engine,loan_offer_view,complete,aws-us-east-1,1913,true,"{""session_index"":2,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,d27f253303aa531873c7f9b19ef5bef857b78d8ac932a2068db871fe513b296e,1df63525ebd8916aa34d3ef01c59910dc9bb2606314be8fbf71ed8674b755748,2026-01-03T14:27:11.566Z,cloud,web,origination,loan_engine,loan_accept,complete,aws-us-east-1,1998,true,"{""session_index"":2,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,d27f253303aa531873c7f9b19ef5bef857b78d8ac932a2068db871fe513b296e,1df63525ebd8916aa34d3ef01c59910dc9bb2606314be8fbf71ed8674b755748,2026-01-03T14:28:50.806Z,cloud,web,origination,loan_engine,disbursement,complete,aws-us-east-1,3435,true,"{""session_index"":2,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,2f14c8b5aa611fa1562e16319738ab3ad3e3c6de66b8eaadf1973293da384f45,8a620874b5877c85c6433cdd735051ade700c5e7577db6af1f0526861a94e5d5,2026-01-04T23:10:29.210Z,cloud,mobile,origination,auth,login,complete,aws-us-east-1,658,true,"{""session_index"":3,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,2f14c8b5aa611fa1562e16319738ab3ad3e3c6de66b8eaadf1973293da384f45,8a620874b5877c85c6433cdd735051ade700c5e7577db6af1f0526861a94e5d5,2026-01-04T23:12:21.144Z,cloud,mobile,origination,kyc_engine,kyc_check,complete,aws-us-east-1,3405,true,"{""session_index"":3,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,2f14c8b5aa611fa1562e16319738ab3ad3e3c6de66b8eaadf1973293da384f45,8a620874b5877c85c6433cdd735051ade700c5e7577db6af1f0526861a94e5d5,2026-01-04T23:13:31.246Z,cloud,mobile,origination,kyc_engine,doc_upload,complete,aws-us-east-1,6639,true,"{""session_index"":3,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,2f14c8b5aa611fa1562e16319738ab3ad3e3c6de66b8eaadf1973293da384f45,8a620874b5877c85c6433cdd735051ade700c5e7577db6af1f0526861a94e5d5,2026-01-04T23:15:06.911Z,cloud,mobile,origination,bureau,bureau_pull,complete,aws-eu-west-1,11369,true,"{""session_index"":3,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,2f14c8b5aa611fa1562e16319738ab3ad3e3c6de66b8eaadf1973293da384f45,8a620874b5877c85c6433cdd735051ade700c5e7577db6af1f0526861a94e5d5,2026-01-04T23:16:37.334Z,cloud,mobile,origination,bureau,credit_scoring,complete,aws-eu-west-1,6441,true,"{""session_index"":3,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,2f14c8b5aa611fa1562e16319738ab3ad3e3c6de66b8eaadf1973293da384f45,8a620874b5877c85c6433cdd735051ade700c5e7577db6af1f0526861a94e5d5,2026-01-04T23:17:57.395Z,cloud,mobile,origination,loan_engine,loan_offer_view,complete,aws-us-east-1,2730,true,"{""session_index"":3,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,2f14c8b5aa611fa1562e16319738ab3ad3e3c6de66b8eaadf1973293da384f45,8a620874b5877c85c6433cdd735051ade700c5e7577db6af1f0526861a94e5d5,2026-01-04T23:19:40.261Z,cloud,mobile,origination,loan_engine,loan_accept,complete,aws-us-east-1,1398,true,"{""session_index"":3,""tenant"":""Demo Lending Corp A""}",Approval dashboard is very intuitive.,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,2f14c8b5aa611fa1562e16319738ab3ad3e3c6de66b8eaadf1973293da384f45,8a620874b5877c85c6433cdd735051ade700c5e7577db6af1f0526861a94e5d5,2026-01-04T23:21:12.187Z,cloud,mobile,origination,loan_engine,disbursement,complete,aws-us-east-1,3471,true,"{""session_index"":3,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,d7e0f5335f54acca8ac349d95ca5c0c599d3141b0e29fb20d456ddeab8c88d4b,71b2d85767939f5a89a22a909ee32b13c01df6c9d2f26ac807486f9ebae4a1c8,2026-01-06T06:10:05.654Z,cloud,web,origination,auth,login,fail,aws-us-east-1,817,false,"{""session_index"":4,""tenant"":""Demo Lending Corp A""}",,1
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,516cc98d87442c0379963cfe291143edce06597a2316635dba8ece919b042417,616348372540364924e8e5814091186277ece4b075869b1e4379961c484b5b70,2026-01-07T14:13:05.559Z,cloud,android,origination,auth,login,fail,aws-us-east-1,877,false,"{""session_index"":5,""tenant"":""Demo Lending Corp A""}",,1
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,995bb412738932158dc16c7101b186bd26051baf12e965e2fc028e551e500a99,003ce9a55858e8937c331b6d260d6bac8dc3acf863098c9fa633df90b3dcb922,2026-01-08T19:06:13.252Z,cloud,mobile,origination,auth,login,complete,aws-us-east-1,937,true,"{""session_index"":6,""tenant"":""Demo Lending Corp A""}",,1
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,995bb412738932158dc16c7101b186bd26051baf12e965e2fc028e551e500a99,003ce9a55858e8937c331b6d260d6bac8dc3acf863098c9fa633df90b3dcb922,2026-01-08T19:07:32.256Z,cloud,mobile,origination,kyc_engine,kyc_check,complete,aws-us-east-1,4115,true,"{""session_index"":6,""tenant"":""Demo Lending Corp A""}",,1
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,995bb412738932158dc16c7101b186bd26051baf12e965e2fc028e551e500a99,003ce9a55858e8937c331b6d260d6bac8dc3acf863098c9fa633df90b3dcb922,2026-01-08T19:09:06.868Z,cloud,mobile,origination,kyc_engine,doc_upload,complete,aws-us-east-1,5906,true,"{""session_index"":6,""tenant"":""Demo Lending Corp A""}",Approval dashboard is very intuitive.,1
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,995bb412738932158dc16c7101b186bd26051baf12e965e2fc028e551e500a99,003ce9a55858e8937c331b6d260d6bac8dc3acf863098c9fa633df90b3dcb922,2026-01-08T19:10:42.236Z,cloud,mobile,origination,bureau,bureau_pull,fail,aws-eu-west-1,8771,false,"{""session_index"":6,""tenant"":""Demo Lending Corp A""}",,1
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,c1ea7a832570c372910d25441a69d324f8f016ea8dfd763fe76de215b2a06b24,336a5bfae76f07a121d9f89c8ece0e95e64bd3ce60d422c45edb7b39e8da6584,2026-01-10T03:11:58.302Z,cloud,mobile,origination,auth,login,complete,aws-us-east-1,750,true,"{""session_index"":7,""tenant"":""Demo Lending Corp A""}",Really smooth process overall.,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,c1ea7a832570c372910d25441a69d324f8f016ea8dfd763fe76de215b2a06b24,336a5bfae76f07a121d9f89c8ece0e95e64bd3ce60d422c45edb7b39e8da6584,2026-01-10T03:13:32.549Z,cloud,mobile,origination,kyc_engine,kyc_check,complete,aws-us-east-1,4679,true,"{""session_index"":7,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,c1ea7a832570c372910d25441a69d324f8f016ea8dfd763fe76de215b2a06b24,336a5bfae76f07a121d9f89c8ece0e95e64bd3ce60d422c45edb7b39e8da6584,2026-01-10T03:14:55.968Z,cloud,mobile,origination,kyc_engine,doc_upload,complete,aws-us-east-1,5295,true,"{""session_index"":7,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,c1ea7a832570c372910d25441a69d324f8f016ea8dfd763fe76de215b2a06b24,336a5bfae76f07a121d9f89c8ece0e95e64bd3ce60d422c45edb7b39e8da6584,2026-01-10T03:16:22.336Z,cloud,mobile,origination,bureau,bureau_pull,complete,aws-eu-west-1,10888,true,"{""session_index"":7,""tenant"":""Demo Lending Corp A""}",Disbursement was faster than expected.,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,c1ea7a832570c372910d25441a69d324f8f016ea8dfd763fe76de215b2a06b24,336a5bfae76f07a121d9f89c8ece0e95e64bd3ce60d422c45edb7b39e8da6584,2026-01-10T03:17:52.910Z,cloud,mobile,origination,loan_engine,loan_offer_view,complete,aws-us-east-1,2566,true,"{""session_index"":7,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,c1ea7a832570c372910d25441a69d324f8f016ea8dfd763fe76de215b2a06b24,336a5bfae76f07a121d9f89c8ece0e95e64bd3ce60d422c45edb7b39e8da6584,2026-01-10T03:19:27.994Z,cloud,mobile,origination,loan_engine,loan_accept,complete,aws-us-east-1,1880,true,"{""session_index"":7,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,c1ea7a832570c372910d25441a69d324f8f016ea8dfd763fe76de215b2a06b24,336a5bfae76f07a121d9f89c8ece0e95e64bd3ce60d422c45edb7b39e8da6584,2026-01-10T03:21:04.064Z,cloud,mobile,origination,loan_engine,disbursement,complete,aws-us-east-1,2493,true,"{""session_index"":7,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,b66b19d12a524c50e822eb058bdb16012ef8c18e087f198fb5363559c74fe3e1,4f312cd96608fdd912d9a1aa6c3613ef23186fd324d627c15a8dfa1653de624a,2026-01-11T10:47:29.799Z,cloud,web,origination,auth,login,complete,aws-us-east-1,816,true,"{""session_index"":8,""tenant"":""Demo Lending Corp A""}",Really smooth process overall.,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,b66b19d12a524c50e822eb058bdb16012ef8c18e087f198fb5363559c74fe3e1,4f312cd96608fdd912d9a1aa6c3613ef23186fd324d627c15a8dfa1653de624a,2026-01-11T10:48:45.729Z,cloud,web,origination,kyc_engine,kyc_check,complete,aws-us-east-1,4634,true,"{""session_index"":8,""tenant"":""Demo Lending Corp A""}",Clear instructions at every step.,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,b66b19d12a524c50e822eb058bdb16012ef8c18e087f198fb5363559c74fe3e1,4f312cd96608fdd912d9a1aa6c3613ef23186fd324d627c15a8dfa1653de624a,2026-01-11T10:50:17.046Z,cloud,web,origination,kyc_engine,doc_upload,complete,aws-us-east-1,6259,true,"{""session_index"":8,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,b66b19d12a524c50e822eb058bdb16012ef8c18e087f198fb5363559c74fe3e1,4f312cd96608fdd912d9a1aa6c3613ef23186fd324d627c15a8dfa1653de624a,2026-01-11T10:51:36.869Z,cloud,web,origination,loan_engine,income_verification,complete,aws-eu-west-1,3638,true,"{""session_index"":8,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,b66b19d12a524c50e822eb058bdb16012ef8c18e087f198fb5363559c74fe3e1,4f312cd96608fdd912d9a1aa6c3613ef23186fd324d627c15a8dfa1653de624a,2026-01-11T10:53:09.620Z,cloud,web,origination,bureau,bureau_pull,complete,aws-eu-west-1,8598,true,"{""session_index"":8,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,b66b19d12a524c50e822eb058bdb16012ef8c18e087f198fb5363559c74fe3e1,4f312cd96608fdd912d9a1aa6c3613ef23186fd324d627c15a8dfa1653de624a,2026-01-11T10:54:45.810Z,cloud,web,origination,bureau,credit_scoring,complete,aws-eu-west-1,4904,true,"{""session_index"":8,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,b66b19d12a524c50e822eb058bdb16012ef8c18e087f198fb5363559c74fe3e1,4f312cd96608fdd912d9a1aa6c3613ef23186fd324d627c15a8dfa1653de624a,2026-01-11T10:56:17.923Z,cloud,web,origination,bureau,manual_review,complete,aws-eu-west-1,79864,true,"{""session_index"":8,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,b66b19d12a524c50e822eb058bdb16012ef8c18e087f198fb5363559c74fe3e1,4f312cd96608fdd912d9a1aa6c3613ef23186fd324d627c15a8dfa1653de624a,2026-01-11T10:57:39.613Z,cloud,web,origination,loan_engine,loan_offer_view,complete,aws-us-east-1,1801,true,"{""session_index"":8,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,b66b19d12a524c50e822eb058bdb16012ef8c18e087f198fb5363559c74fe3e1,4f312cd96608fdd912d9a1aa6c3613ef23186fd324d627c15a8dfa1653de624a,2026-01-11T10:59:32.048Z,cloud,web,origination,loan_engine,loan_accept,complete,aws-us-east-1,1529,true,"{""session_index"":8,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,b66b19d12a524c50e822eb058bdb16012ef8c18e087f198fb5363559c74fe3e1,4f312cd96608fdd912d9a1aa6c3613ef23186fd324d627c15a8dfa1653de624a,2026-01-11T11:00:57.930Z,cloud,web,origination,loan_engine,disbursement,complete,aws-us-east-1,3383,true,"{""session_index"":8,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,742ce8a6abd4e875d26616fe790a9d0f7305079f9a9ba44f792ee425d2aa6b6a,0e1757257c1fd74de9afa657c7c3cc698afce09a5f561d9233b24f011964ea95,2026-01-12T14:51:28.029Z,cloud,api,origination,auth,login,complete,aws-us-east-1,836,true,"{""session_index"":9,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,742ce8a6abd4e875d26616fe790a9d0f7305079f9a9ba44f792ee425d2aa6b6a,0e1757257c1fd74de9afa657c7c3cc698afce09a5f561d9233b24f011964ea95,2026-01-12T14:53:18.676Z,cloud,api,origination,kyc_engine,kyc_check,complete,aws-us-east-1,4818,true,"{""session_index"":9,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,742ce8a6abd4e875d26616fe790a9d0f7305079f9a9ba44f792ee425d2aa6b6a,0e1757257c1fd74de9afa657c7c3cc698afce09a5f561d9233b24f011964ea95,2026-01-12T14:54:22.511Z,cloud,api,origination,kyc_engine,doc_upload,complete,aws-us-east-1,8152,true,"{""session_index"":9,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,742ce8a6abd4e875d26616fe790a9d0f7305079f9a9ba44f792ee425d2aa6b6a,0e1757257c1fd74de9afa657c7c3cc698afce09a5f561d9233b24f011964ea95,2026-01-12T14:56:06.215Z,cloud,api,origination,bureau,bureau_pull,complete,aws-eu-west-1,9296,true,"{""session_index"":9,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,742ce8a6abd4e875d26616fe790a9d0f7305079f9a9ba44f792ee425d2aa6b6a,0e1757257c1fd74de9afa657c7c3cc698afce09a5f561d9233b24f011964ea95,2026-01-12T14:57:46.979Z,cloud,api,origination,bureau,credit_scoring,complete,aws-eu-west-1,5063,true,"{""session_index"":9,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,742ce8a6abd4e875d26616fe790a9d0f7305079f9a9ba44f792ee425d2aa6b6a,0e1757257c1fd74de9afa657c7c3cc698afce09a5f561d9233b24f011964ea95,2026-01-12T14:58:58.450Z,cloud,api,origination,loan_engine,loan_offer_view,complete,aws-us-east-1,2648,true,"{""session_index"":9,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,742ce8a6abd4e875d26616fe790a9d0f7305079f9a9ba44f792ee425d2aa6b6a,0e1757257c1fd74de9afa657c7c3cc698afce09a5f561d9233b24f011964ea95,2026-01-12T15:00:30.815Z,cloud,api,origination,loan_engine,loan_accept,complete,aws-us-east-1,1683,true,"{""session_index"":9,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,742ce8a6abd4e875d26616fe790a9d0f7305079f9a9ba44f792ee425d2aa6b6a,0e1757257c1fd74de9afa657c7c3cc698afce09a5f561d9233b24f011964ea95,2026-01-12T15:01:57.882Z,cloud,api,origination,loan_engine,disbursement,complete,aws-us-east-1,2183,true,"{""session_index"":9,""tenant"":""Demo Lending Corp A""}",,0
3d127f38b20808e3de2ebb01272653a73aea4b322df91732620f4df58c597f3a,6e57d08fea4f820b11a9be72b68bb151d4102dbb449a7fabce29fff60a3fc6a1,510cafba8ed788774a9f37b8f7f4996d881e77147e862a0197d334f7bda57766,2026-01-14T00:33:23.028Z,cloud,assisted,origination,auth,login,complete,aws-us-east-1,607,true,"{""session_index"":10,""tenant"":""Demo Lending Corp A""}",,0
